0, 768, 128, 128
128, 768, 128, 128
256, 768, 128, 128
384, 768, 128, 128
512, 768, 128, 128
640, 768, 128, 128
768, 768, 128, 128
896, 768, 128, 128
1024, 768, 128, 128
1152, 768, 128, 128
1280, 768, 128, 128
1408, 768, 128, 128
1536, 768, 128, 128
1664, 768, 128, 128
1792, 768, 128, 128
1920, 768, 128, 128
0, 896, 128, 128
128, 896, 128, 128
256, 896, 128, 128
384, 896, 128, 128
512, 896, 128, 128
640, 896, 128, 128
768, 896, 128, 128
896, 896, 128, 128
1024, 896, 128, 128
1152, 896, 128, 128
1280, 896, 128, 128
1408, 896, 128, 128
1536, 896, 128, 128
1664, 896, 128, 128
1792, 896, 128, 128
1920, 896, 128, 128
0, 1024, 128, 128
128, 1024, 128, 128
256, 1024, 128, 128
384, 1024, 128, 128
512, 1024, 128, 128
640, 1024, 128, 128
768, 1024, 128, 128
896, 1024, 128, 128
1024, 1024, 128, 128
1152, 1024, 128, 128
1280, 1024, 128, 128
1408, 1024, 128, 128
1536, 1024, 128, 128
1664, 1024, 128, 128
1792, 1024, 128, 128
1920, 1024, 128, 128
0, 1152, 128, 128
128, 1152, 128, 128
256, 1152, 128, 128
384, 1152, 128, 128
512, 1152, 128, 128
640, 1152, 128, 128
768, 1152, 128, 128
896, 1152, 128, 128
1024, 1152, 128, 128
1152, 1152, 128, 128
1280, 1152, 128, 128
1408, 1152, 128, 128
1536, 1152, 128, 128
1664, 1152, 128, 128
1792, 1152, 128, 128
1920, 1152, 128, 128
0, 1280, 128, 128
128, 1280, 128, 128
256, 1280, 128, 128
384, 1280, 128, 128
512, 1280, 128, 128
640, 1280, 128, 128
768, 1280, 128, 128
896, 1280, 128, 128
1024, 1280, 128, 128
1152, 1280, 128, 128
1280, 1280, 128, 128
1408, 1280, 128, 128
1536, 1280, 128, 128
1664, 1280, 128, 128
1792, 1280, 128, 128
1920, 1280, 128, 128
0, 1408, 128, 128
128, 1408, 128, 128
256, 1408, 128, 128
384, 1408, 128, 128
512, 1408, 128, 128
640, 1408, 128, 128
768, 1408, 128, 128
896, 1408, 128, 128
1024, 1408, 128, 128
1152, 1408, 128, 128
1280, 1408, 128, 128
1408, 1408, 128, 128
1536, 1408, 128, 128
1664, 1408, 128, 128
1792, 1408, 128, 128
1920, 1408, 128, 128
0, 1536, 128, 128
128, 1536, 128, 128
256, 1536, 128, 128
384, 1536, 128, 128
512, 1536, 128, 128
640, 1536, 128, 128
768, 1536, 128, 128
896, 1536, 128, 128
1024, 1536, 128, 128
1152, 1536, 128, 128
1280, 1536, 128, 128
1408, 1536, 128, 128
1536, 1536, 128, 128
1664, 1536, 128, 128
1792, 1536, 128, 128
1920, 1536, 128, 128
0, 1664, 128, 128
128, 1664, 128, 128
256, 1664, 128, 128
384, 1664, 128, 128
512, 1664, 128, 128
640, 1664, 128, 128
768, 1664, 128, 128
896, 1664, 128, 128
1024, 1664, 128, 128
1152, 1664, 128, 128
1280, 1664, 128, 128
1408, 1664, 128, 128
1536, 1664, 128, 128
1664, 1664, 128, 128
1792, 1664, 128, 128
1920, 1664, 128, 128
0, 1792, 128, 128
128, 1792, 128, 128
256, 1792, 128, 128
384, 1792, 128, 128
512, 1792, 128, 128
640, 1792, 128, 128
768, 1792, 128, 128
896, 1792, 128, 128
1024, 1792, 128, 128
1152, 1792, 128, 128
1280, 1792, 128, 128
1408, 1792, 128, 128
1536, 1792, 128, 128
1664, 1792, 128, 128
1792, 1792, 128, 128
1920, 1792, 128, 128
0, 1920, 128, 128
128, 1920, 128, 128
256, 1920, 128, 128
384, 1920, 128, 128
512, 1920, 128, 128
640, 1920, 128, 128
768, 1920, 128, 128
896, 1920, 128, 128
1024, 1920, 128, 128
1152, 1920, 128, 128
1280, 1920, 128, 128
1408, 1920, 128, 128
1536, 1920, 128, 128
1664, 1920, 128, 128
1792, 1920, 128, 128
1920, 1920, 128, 128
