2048, 2048, 256, 256
2304, 2048, 256, 256
2560, 2048, 256, 256
2816, 2048, 256, 256
3072, 2048, 256, 256
3328, 2048, 256, 256
3584, 2048, 256, 256
3840, 2048, 256, 256
0, 2304, 256, 256
256, 2304, 256, 256
512, 2304, 256, 256
768, 2304, 256, 256
1024, 2304, 256, 256
1280, 2304, 256, 256
1536, 2304, 256, 256
1792, 2304, 256, 256
2048, 2304, 256, 256
2304, 2304, 256, 256
2560, 2304, 256, 256
2816, 2304, 256, 256
3072, 2304, 256, 256
3328, 2304, 256, 256
3584, 2304, 256, 256
3840, 2304, 256, 256
0, 2560, 256, 256
256, 2560, 256, 256
512, 2560, 256, 256
768, 2560, 256, 256
1024, 2560, 256, 256
1280, 2560, 256, 256
1536, 2560, 256, 256
1792, 2560, 256, 256
2048, 2560, 256, 256
2304, 2560, 256, 256
2560, 2560, 256, 256
2816, 2560, 256, 256
3072, 2560, 256, 256
3328, 2560, 256, 256
3584, 2560, 256, 256
3840, 2560, 256, 256
0, 2816, 256, 256
256, 2816, 256, 256
512, 2816, 256, 256
768, 2816, 256, 256
1024, 2816, 256, 256
1280, 2816, 256, 256
1536, 2816, 256, 256
1792, 2816, 256, 256
2048, 2816, 256, 256
2304, 2816, 256, 256
2560, 2816, 256, 256
2816, 2816, 256, 256
3072, 2816, 256, 256
3328, 2816, 256, 256
3584, 2816, 256, 256
3840, 2816, 256, 256
0, 3072, 256, 256
256, 3072, 256, 256
512, 3072, 256, 256
768, 3072, 256, 256
1024, 3072, 256, 256
1280, 3072, 256, 256
1536, 3072, 256, 256
1792, 3072, 256, 256
2048, 3072, 256, 256
2304, 3072, 256, 256
2560, 3072, 256, 256
2816, 3072, 256, 256
3072, 3072, 256, 256
3328, 3072, 256, 256
3584, 3072, 256, 256
3840, 3072, 256, 256
0, 3328, 256, 256
256, 3328, 256, 256
512, 3328, 256, 256
768, 3328, 256, 256
1024, 3328, 256, 256
1280, 3328, 256, 256
1536, 3328, 256, 256
1792, 3328, 256, 256
2048, 3328, 256, 256
2304, 3328, 256, 256
2560, 3328, 256, 256
2816, 3328, 256, 256
3072, 3328, 256, 256
3328, 3328, 256, 256
3584, 3328, 256, 256
3840, 3328, 256, 256
0, 3584, 256, 256
256, 3584, 256, 256
512, 3584, 256, 256
768, 3584, 256, 256
1024, 3584, 256, 256
1280, 3584, 256, 256
1536, 3584, 256, 256
1792, 3584, 256, 256
2048, 3584, 256, 256
2304, 3584, 256, 256
2560, 3584, 256, 256
2816, 3584, 256, 256
3072, 3584, 256, 256
3328, 3584, 256, 256
3584, 3584, 256, 256
3840, 3584, 256, 256
0, 3840, 256, 256
256, 3840, 256, 256
512, 3840, 256, 256
768, 3840, 256, 256
1024, 3840, 256, 256
1280, 3840, 256, 256
1536, 3840, 256, 256
1792, 3840, 256, 256
2048, 3840, 256, 256
2304, 3840, 256, 256
2560, 3840, 256, 256
2816, 3840, 256, 256
3072, 3840, 256, 256
3328, 3840, 256, 256
3584, 3840, 256, 256
3840, 3840, 256, 256
0, 4096, 256, 256
256, 4096, 256, 256
512, 4096, 256, 256
768, 4096, 256, 256
1024, 4096, 256, 256
1280, 4096, 256, 256
1536, 4096, 256, 256
1792, 4096, 256, 256
2048, 4096, 256, 256
2304, 4096, 256, 256
2560, 4096, 256, 256
2816, 4096, 256, 256
3072, 4096, 256, 256
3328, 4096, 256, 256
3584, 4096, 256, 256
3840, 4096, 256, 256
0, 4352, 256, 256
256, 4352, 256, 256
512, 4352, 256, 256
768, 4352, 256, 256
1024, 4352, 256, 256
1280, 4352, 256, 256
1536, 4352, 256, 256
1792, 4352, 256, 256
2048, 4352, 256, 256
2304, 4352, 256, 256
2560, 4352, 256, 256
2816, 4352, 256, 256
3072, 4352, 256, 256
3328, 4352, 256, 256
3584, 4352, 256, 256
3840, 4352, 256, 256
0, 4608, 256, 256
256, 4608, 256, 256
512, 4608, 256, 256
768, 4608, 256, 256
1024, 4608, 256, 256
1280, 4608, 256, 256
1536, 4608, 256, 256
1792, 4608, 256, 256
2048, 4608, 256, 256
2304, 4608, 256, 256
2560, 4608, 256, 256
2816, 4608, 256, 256
3072, 4608, 256, 256
3328, 4608, 256, 256
3584, 4608, 256, 256
3840, 4608, 256, 256
0, 4864, 256, 256
256, 4864, 256, 256
512, 4864, 256, 256
768, 4864, 256, 256
1024, 4864, 256, 256
1280, 4864, 256, 256
1536, 4864, 256, 256
1792, 4864, 256, 256
2048, 4864, 256, 256
2304, 4864, 256, 256
2560, 4864, 256, 256
2816, 4864, 256, 256
3072, 4864, 256, 256
3328, 4864, 256, 256
3584, 4864, 256, 256
3840, 4864, 256, 256
0, 5120, 256, 256
256, 5120, 256, 256
512, 5120, 256, 256
768, 5120, 256, 256
1024, 5120, 256, 256
1280, 5120, 256, 256
1536, 5120, 256, 256
1792, 5120, 256, 256
2048, 5120, 256, 256
2304, 5120, 256, 256
2560, 5120, 256, 256
2816, 5120, 256, 256
3072, 5120, 256, 256
3328, 5120, 256, 256
3584, 5120, 256, 256
3840, 5120, 256, 256
0, 5376, 256, 256
256, 5376, 256, 256
512, 5376, 256, 256
768, 5376, 256, 256
1024, 5376, 256, 256
1280, 5376, 256, 256
1536, 5376, 256, 256
1792, 5376, 256, 256
2048, 5376, 256, 256
2304, 5376, 256, 256
2560, 5376, 256, 256
2816, 5376, 256, 256
3072, 5376, 256, 256
3328, 5376, 256, 256
3584, 5376, 256, 256
3840, 5376, 256, 256
0, 5632, 256, 256
256, 5632, 256, 256
512, 5632, 256, 256
768, 5632, 256, 256
1024, 5632, 256, 256
1280, 5632, 256, 256
1536, 5632, 256, 256
1792, 5632, 256, 256
2048, 5632, 256, 256
2304, 5632, 256, 256
2560, 5632, 256, 256
2816, 5632, 256, 256
3072, 5632, 256, 256
3328, 5632, 256, 256
3584, 5632, 256, 256
3840, 5632, 256, 256
0, 5888, 256, 256
256, 5888, 256, 256
512, 5888, 256, 256
768, 5888, 256, 256
1024, 5888, 256, 256
1280, 5888, 256, 256
1536, 5888, 256, 256
1792, 5888, 256, 256
2048, 5888, 256, 256
2304, 5888, 256, 256
2560, 5888, 256, 256
2816, 5888, 256, 256
3072, 5888, 256, 256
3328, 5888, 256, 256
3584, 5888, 256, 256
3840, 5888, 256, 256
0, 6144, 256, 256
256, 6144, 256, 256
512, 6144, 256, 256
768, 6144, 256, 256
1024, 6144, 256, 256
1280, 6144, 256, 256
1536, 6144, 256, 256
1792, 6144, 256, 256
2048, 6144, 256, 256
2304, 6144, 256, 256
2560, 6144, 256, 256
2816, 6144, 256, 256
3072, 6144, 256, 256
3328, 6144, 256, 256
3584, 6144, 256, 256
3840, 6144, 256, 256
0, 6400, 256, 256
256, 6400, 256, 256
512, 6400, 256, 256
768, 6400, 256, 256
1024, 6400, 256, 256
1280, 6400, 256, 256
1536, 6400, 256, 256
1792, 6400, 256, 256
2048, 6400, 256, 256
2304, 6400, 256, 256
2560, 6400, 256, 256
2816, 6400, 256, 256
3072, 6400, 256, 256
3328, 6400, 256, 256
3584, 6400, 256, 256
3840, 6400, 256, 256
0, 6656, 256, 256
256, 6656, 256, 256
512, 6656, 256, 256
768, 6656, 256, 256
1024, 6656, 256, 256
1280, 6656, 256, 256
1536, 6656, 256, 256
1792, 6656, 256, 256
2048, 6656, 256, 256
2304, 6656, 256, 256
2560, 6656, 256, 256
2816, 6656, 256, 256
3072, 6656, 256, 256
3328, 6656, 256, 256
3584, 6656, 256, 256
3840, 6656, 256, 256
0, 6912, 256, 256
256, 6912, 256, 256
512, 6912, 256, 256
768, 6912, 256, 256
1024, 6912, 256, 256
1280, 6912, 256, 256
1536, 6912, 256, 256
1792, 6912, 256, 256
2048, 6912, 256, 256
2304, 6912, 256, 256
2560, 6912, 256, 256
2816, 6912, 256, 256
3072, 6912, 256, 256
3328, 6912, 256, 256
3584, 6912, 256, 256
3840, 6912, 256, 256
0, 7168, 256, 256
256, 7168, 256, 256
512, 7168, 256, 256
768, 7168, 256, 256
1024, 7168, 256, 256
1280, 7168, 256, 256
1536, 7168, 256, 256
1792, 7168, 256, 256
2048, 7168, 256, 256
2304, 7168, 256, 256
2560, 7168, 256, 256
2816, 7168, 256, 256
3072, 7168, 256, 256
3328, 7168, 256, 256
3584, 7168, 256, 256
3840, 7168, 256, 256
0, 7424, 256, 256
256, 7424, 256, 256
512, 7424, 256, 256
768, 7424, 256, 256
1024, 7424, 256, 256
1280, 7424, 256, 256
1536, 7424, 256, 256
1792, 7424, 256, 256
2048, 7424, 256, 256
2304, 7424, 256, 256
2560, 7424, 256, 256
2816, 7424, 256, 256
3072, 7424, 256, 256
3328, 7424, 256, 256
3584, 7424, 256, 256
3840, 7424, 256, 256
0, 7680, 256, 256
256, 7680, 256, 256
512, 7680, 256, 256
768, 7680, 256, 256
1024, 7680, 256, 256
1280, 7680, 256, 256
1536, 7680, 256, 256
1792, 7680, 256, 256
2048, 7680, 256, 256
2304, 7680, 256, 256
2560, 7680, 256, 256
2816, 7680, 256, 256
3072, 7680, 256, 256
3328, 7680, 256, 256
3584, 7680, 256, 256
3840, 7680, 256, 256
0, 7936, 256, 256
256, 7936, 256, 256
512, 7936, 256, 256
768, 7936, 256, 256
1024, 7936, 256, 256
1280, 7936, 256, 256
1536, 7936, 256, 256
1792, 7936, 256, 256
2048, 7936, 256, 256
2304, 7936, 256, 256
2560, 7936, 256, 256
2816, 7936, 256, 256
3072, 7936, 256, 256
3328, 7936, 256, 256
3584, 7936, 256, 256
3840, 7936, 256, 256
