3072, 15360, 512, 512
3584, 15360, 512, 512
4096, 15360, 512, 512
4608, 15360, 512, 512
5120, 15360, 512, 512
5632, 15360, 512, 512
6144, 15360, 512, 512
6656, 15360, 512, 512
7168, 15360, 512, 512
7680, 15360, 512, 512
0, 15872, 512, 512
512, 15872, 512, 512
1024, 15872, 512, 512
1536, 15872, 512, 512
2048, 15872, 512, 512
2560, 15872, 512, 512
3072, 15872, 512, 512
3584, 15872, 512, 512
4096, 15872, 512, 512
4608, 15872, 512, 512
5120, 15872, 512, 512
5632, 15872, 512, 512
6144, 15872, 512, 512
6656, 15872, 512, 512
7168, 15872, 512, 512
7680, 15872, 512, 512
